delivery_id,order_id,rider_id,delivery_status,delivery_time
3050,13816,10,Delivered,22:14:00
3051,14105,17,Delivered,18:25:00
3052,19926,17,Delivered,00:42:00
3053,11109,18,Delivered,04:33:00
3054,13528,23,Delivered,18:45:00
3055,13496,34,Delivered,06:29:00
3056,11421,8,Delivered,20:22:00
3057,16924,13,Delivered,14:00:00
3058,13882,23,Delivered,00:03:00
3059,18354,20,In Transit,21:26:00
3060,16246,22,In Transit,06:10:00
3061,14939,23,Delivered,17:18:00
3062,16799,3,Failed,22:15:00
3063,17813,34,Delivered,05:47:00
3064,11681,33,Delivered,08:13:00
3065,16716,17,Delivered,16:11:00
3066,10634,19,Delivered,14:52:00
3067,12570,30,Delivered,02:49:00
3068,17360,23,Delivered,23:00:00
3069,12167,15,Delivered,04:53:00
3070,18170,14,Delivered,10:45:00
3071,18846,2,In Transit,02:32:00
3072,12826,18,In Transit,12:09:00
3073,14088,6,Delivered,03:26:00
3074,16244,32,Delivered,16:16:00
3075,18365,21,Delivered,16:24:00
3076,13942,28,Delivered,07:31:00
3077,19180,27,Delivered,06:52:00
3078,18076,2,Delivered,15:05:00
3079,19196,33,Delivered,05:52:00
3080,14129,16,Delivered,00:05:00
3081,11173,22,Failed,19:49:00
3082,18669,13,In Transit,11:31:00
3083,14223,2,Delivered,12:45:00
3084,14835,14,Delivered,16:19:00
3085,12577,28,In Transit,12:40:00
3086,11990,7,Delivered,19:57:00
3087,16974,18,Delivered,13:24:00
3088,15837,4,Delivered,05:09:00
3089,14533,30,Delivered,10:25:00
3090,13210,24,In Transit,14:22:00
3091,13856,20,Delivered,04:59:00
3092,12629,31,Delivered,16:20:00
3093,17804,24,Delivered,02:21:00
3094,11411,7,Delivered,14:37:00
3095,18258,26,Delivered,00:27:00
3096,17387,13,Delivered,22:53:00
3097,14304,8,Delivered,03:34:00
3098,16751,5,Delivered,17:45:00
3099,16556,13,Delivered,08:42:00
3100,10816,29,Delivered,04:57:00
3101,12405,20,Delivered,21:45:00
3102,15398,14,Delivered,11:07:00
3103,19957,32,Delivered,14:51:00
3104,12132,27,Delivered,09:13:00
3105,11798,25,Delivered,03:22:00
3106,13091,4,Failed,02:14:00
3107,14185,21,Delivered,05:15:00
3108,14565,18,Delivered,11:58:00
3109,15031,15,Delivered,07:16:00
3110,18049,24,Delivered,17:40:00
3111,10123,8,Delivered,18:50:00
3112,10180,28,Delivered,22:12:00
3113,19251,21,Delivered,23:16:00
3114,18096,16,Delivered,23:13:00
3115,16430,16,Delivered,03:16:00
3116,19738,17,Delivered,15:07:00
3117,14993,9,Delivered,20:34:00
3118,11158,29,Delivered,23:23:00
3119,19004,18,In Transit,03:58:00
3120,11533,12,In Transit,21:07:00
3121,18993,19,Delivered,13:30:00
3122,17860,22,Delivered,07:08:00
3123,19111,15,Delivered,03:33:00
3124,11536,1,Delivered,21:43:00
3125,19260,2,Delivered,05:22:00
3126,15518,8,Delivered,06:44:00
3127,12606,22,Delivered,09:18:00
3128,16128,25,Delivered,17:24:00
3129,19142,2,Delivered,13:36:00
3130,17459,9,Delivered,12:35:00
3131,12178,9,Delivered,08:36:00
3132,17991,13,Delivered,19:46:00
3133,12352,6,Delivered,18:58:00
3134,19178,30,Delivered,03:54:00
3135,13503,15,Delivered,01:20:00
3136,12135,15,Delivered,20:50:00
3137,11481,7,Delivered,20:41:00
3138,12794,11,Delivered,17:16:00
3139,14844,2,Delivered,01:35:00
3140,19781,10,Delivered,01:56:00
3141,19935,17,Delivered,01:09:00
3142,14763,7,Delivered,07:27:00
3143,17192,4,Delivered,23:02:00
3144,16042,31,Delivered,00:08:00
3145,19637,25,Delivered,06:21:00
3146,13446,13,In Transit,01:30:00
3147,18150,18,Delivered,22:10:00
3148,17766,21,In Transit,22:44:00
3149,13621,1,Delivered,14:57:00
3150,11953,8,Failed,22:04:00
3151,10556,21,Delivered,16:48:00
3152,14265,21,Failed,14:50:00
3153,11164,27,Delivered,03:41:00
3154,11585,19,Delivered,20:51:00
3155,16152,23,Delivered,08:44:00
3156,19721,5,Failed,05:43:00
3157,15838,8,Delivered,05:51:00
3158,15262,11,Delivered,19:50:00
3159,15240,16,Delivered,21:26:00
3160,17914,24,Delivered,10:37:00
3161,19163,21,Delivered,18:25:00
3162,11599,23,Delivered,22:11:00
3163,17183,8,Failed,22:16:00
3164,10301,7,In Transit,00:12:00
3165,19661,2,Delivered,08:37:00
3166,16948,30,Delivered,20:52:00
3167,13795,13,Delivered,11:18:00
3168,14573,23,Delivered,16:22:00
3169,14336,29,Delivered,12:37:00
3170,12859,20,Delivered,11:45:00
3171,15695,33,Delivered,15:40:00
3172,13143,29,In Transit,12:05:00
3173,11360,15,In Transit,21:20:00
3174,14534,23,Delivered,00:13:00
3175,19750,3,Failed,00:14:00
3176,15688,29,Delivered,13:20:00
3177,10487,8,Delivered,16:07:00
3178,17837,22,Delivered,01:22:00
3179,19555,29,Delivered,14:22:00
3180,15901,2,Delivered,14:48:00
3181,18117,1,Delivered,11:02:00
3182,17363,20,Delivered,14:54:00
3183,11153,21,Delivered,05:39:00
3184,15383,8,Delivered,00:43:00
3185,19742,27,Delivered,09:21:00
3186,15425,6,Delivered,22:21:00
3187,18808,19,Delivered,03:07:00
3188,15187,18,Delivered,23:25:00
3189,18410,1,Delivered,04:55:00
3190,16190,25,In Transit,23:39:00
3191,19703,27,Delivered,16:11:00
3192,18270,7,Delivered,14:08:00
3193,15315,29,Delivered,22:11:00
3194,19904,31,Delivered,23:18:00
3195,10666,19,Delivered,23:47:00
3196,13354,6,Delivered,14:47:00
3197,18852,25,In Transit,00:46:00
3198,18062,31,Delivered,00:46:00
3199,10643,9,Delivered,17:39:00
3200,19243,20,In Transit,03:15:00
3201,10177,10,Delivered,18:06:00
3202,16432,27,In Transit,11:29:00
3203,19911,13,Delivered,15:29:00
3204,13439,2,Delivered,13:13:00
3205,10787,21,Delivered,03:25:00
3206,16392,33,Delivered,18:59:00
3207,19066,24,Delivered,10:50:00
3208,19928,34,Delivered,10:44:00
3209,13203,9,Delivered,04:43:00
3210,14804,2,Delivered,18:08:00
3211,17836,30,Delivered,15:55:00
3212,17941,22,Delivered,13:47:00
3213,10092,11,Failed,00:20:00
3214,15763,17,In Transit,16:03:00
3215,19028,13,Delivered,07:05:00
3216,19505,7,Delivered,05:12:00
3217,18238,16,Delivered,00:38:00
3218,11972,33,Delivered,20:33:00
3219,12906,1,In Transit,01:25:00
3220,10531,11,Delivered,14:26:00
3221,13636,6,In Transit,11:35:00
3222,10997,20,Delivered,22:49:00
3223,15853,26,Delivered,13:52:00
3224,14227,12,In Transit,22:27:00
3225,15617,30,Delivered,18:37:00
3226,12313,28,Delivered,20:49:00
3227,12155,27,Delivered,16:40:00
3228,15318,19,Delivered,21:36:00
3229,11428,5,Delivered,06:14:00
3230,18631,5,In Transit,16:55:00
3231,16033,27,Delivered,17:33:00
3232,14416,28,In Transit,13:51:00
3233,18819,26,Delivered,03:36:00
3234,13086,27,Delivered,12:09:00
3235,17799,21,Failed,15:00:00
3236,19154,1,Delivered,13:53:00
3237,18210,28,Delivered,12:07:00
3238,19574,15,Delivered,23:06:00
3239,19535,17,Delivered,12:37:00
3240,10496,26,Delivered,12:27:00
3241,13750,20,In Transit,18:14:00
3242,12322,25,Failed,11:15:00
3243,14268,13,Delivered,10:38:00
3244,13406,33,Delivered,22:21:00
3245,10152,25,In Transit,02:01:00
3246,17370,8,Delivered,13:10:00
3247,10695,5,Delivered,04:52:00
3248,14418,6,Delivered,16:01:00
3249,15698,23,Delivered,07:12:00
3250,11739,30,Delivered,12:58:00
3251,13002,14,Delivered,19:33:00
3252,10168,23,Delivered,10:42:00
3253,16112,11,Delivered,19:09:00
3254,14623,31,Delivered,00:36:00
3255,12866,6,Delivered,23:45:00
3256,18545,11,Delivered,03:40:00
3257,14703,13,Delivered,15:17:00
3258,12884,12,Delivered,11:46:00
3259,13032,2,In Transit,16:27:00
3260,18184,17,Failed,07:46:00
3261,18981,28,Delivered,13:20:00
3262,18529,28,Delivered,10:37:00
3263,15682,22,In Transit,03:48:00
3264,17210,7,Delivered,21:06:00
3265,15992,15,Failed,19:12:00
3266,12277,32,Delivered,11:09:00
3267,17133,11,Delivered,14:04:00
3268,15706,24,Delivered,03:33:00
3269,17999,3,Delivered,18:30:00
3270,15293,30,Delivered,04:03:00
3271,14305,6,Delivered,15:56:00
3272,17446,2,Delivered,05:17:00
3273,10429,14,Delivered,14:46:00
3274,17069,18,Delivered,08:58:00
3275,16365,31,Delivered,07:05:00
3276,14216,13,Delivered,19:53:00
3277,10427,26,Delivered,20:26:00
3278,12224,12,Delivered,09:22:00
3279,10101,18,Delivered,14:58:00
3280,19245,9,Delivered,16:33:00
3281,13308,21,Delivered,16:16:00
3282,12763,24,In Transit,05:26:00
3283,15858,34,Delivered,04:37:00
3284,14739,8,Delivered,21:45:00
3285,17093,33,Delivered,05:55:00
3286,19633,23,Delivered,21:52:00
3287,13287,13,Delivered,16:00:00
3288,17713,14,Failed,03:51:00
3289,17869,14,Delivered,19:36:00
3290,16068,16,Delivered,10:08:00
3291,19236,26,In Transit,08:18:00
3292,13578,26,Delivered,20:33:00
3293,11466,1,Delivered,17:13:00
3294,17676,32,Delivered,05:12:00
3295,12235,15,Delivered,02:53:00
3296,11745,21,Delivered,00:27:00
3297,19755,18,Delivered,05:37:00
3298,16095,30,Delivered,11:06:00
3299,18782,13,Delivered,07:38:00
3300,19402,24,In Transit,09:09:00
3301,18372,30,Delivered,21:35:00
3302,15028,2,Delivered,17:20:00
3303,19235,19,Delivered,01:22:00
3304,13945,25,Delivered,07:31:00
3305,16863,14,Delivered,13:24:00
3306,15351,6,Delivered,02:00:00
3307,19423,12,Delivered,13:50:00
3308,12122,20,Delivered,12:31:00
3309,14973,23,Delivered,11:53:00
3310,18577,30,In Transit,07:26:00
3311,13785,30,Delivered,11:18:00
3312,16873,30,Delivered,20:59:00
3313,10917,30,Delivered,13:12:00
3314,19395,34,Delivered,23:55:00
3315,17253,16,Delivered,12:56:00
3316,18013,24,Delivered,04:56:00
3317,15822,14,In Transit,15:33:00
3318,14404,26,Delivered,01:14:00
3319,14864,8,Delivered,16:49:00
3320,18516,14,In Transit,16:47:00
3321,15423,31,In Transit,09:38:00
3322,17734,2,Delivered,06:09:00
3323,11204,4,Delivered,21:33:00
3324,13769,1,Delivered,17:12:00
3325,15358,20,Delivered,22:41:00
3326,13853,14,Delivered,20:20:00
3327,11927,25,Delivered,11:27:00
3328,13115,25,Failed,18:17:00
3329,12642,3,Delivered,09:40:00
3330,17640,5,In Transit,23:36:00
3331,17361,26,Failed,05:47:00
3332,18183,4,Delivered,21:00:00
3333,17611,7,Delivered,10:03:00
3334,12729,30,Delivered,14:54:00
3335,19598,30,Delivered,21:00:00
3336,14986,19,Delivered,02:43:00
3337,16847,33,Delivered,21:24:00
3338,17699,33,Delivered,13:04:00
3339,14013,14,In Transit,07:52:00
3340,12627,10,Delivered,12:01:00
3341,17239,28,Delivered,10:52:00
3342,18256,14,Delivered,02:20:00
3343,19566,16,Delivered,17:17:00
3344,10806,21,Failed,01:01:00
3345,14635,28,In Transit,08:43:00
3346,15248,33,Delivered,15:49:00
3347,15567,6,Delivered,06:14:00
3348,15740,15,Delivered,05:22:00
3349,15144,3,Delivered,05:49:00
3350,18266,14,Delivered,02:19:00
3351,14460,2,Delivered,10:18:00
3352,11243,29,Delivered,21:48:00
3353,16946,4,Failed,13:54:00
3354,15741,26,Delivered,16:38:00
3355,15326,12,Delivered,00:03:00
3356,10548,2,Delivered,15:09:00
3357,13023,17,Failed,05:55:00
3358,15762,10,Delivered,02:59:00
3359,14032,22,In Transit,07:50:00
3360,10027,21,Delivered,21:27:00
3361,14953,15,Delivered,23:44:00
3362,15153,21,Delivered,18:01:00
3363,12509,21,Delivered,10:19:00
3364,11434,21,Delivered,14:45:00
3365,12583,32,In Transit,20:18:00
3366,11303,5,Delivered,23:05:00
3367,15813,9,Delivered,09:29:00
3368,17350,18,Delivered,14:28:00
3369,15282,21,Delivered,03:35:00
3370,16115,8,Delivered,18:32:00
3371,11222,34,Delivered,02:36:00
3372,17436,10,Delivered,10:06:00
3373,12549,24,In Transit,18:59:00
3374,10751,24,Delivered,23:30:00
3375,10438,32,In Transit,15:48:00
3376,14372,33,Delivered,07:06:00
3377,14449,34,In Transit,11:54:00
3378,12848,11,Delivered,09:59:00
3379,11174,31,Delivered,01:01:00
3380,17496,18,Delivered,17:20:00
3381,12700,23,Delivered,20:06:00
3382,19889,22,In Transit,04:53:00
3383,19507,18,Delivered,21:28:00
3384,16396,20,In Transit,17:50:00
3385,12482,13,Delivered,08:22:00
3386,15457,1,Delivered,04:29:00
3387,18445,4,In Transit,10:36:00
3388,12707,24,Delivered,00:36:00
3389,14662,2,Delivered,12:53:00
3390,10327,28,Delivered,00:27:00
3391,11040,26,In Transit,18:37:00
3392,12638,23,Delivered,04:35:00
3393,15023,15,Delivered,06:39:00
3394,12500,27,Delivered,10:20:00
3395,11005,6,Delivered,10:07:00
3396,12862,10,In Transit,17:40:00
3397,13234,30,In Transit,00:32:00
3398,11871,29,Delivered,08:49:00
3399,14246,4,Delivered,18:58:00
3400,16928,5,Delivered,03:44:00
3401,18386,4,Delivered,14:40:00
3402,10535,16,Delivered,04:44:00
3403,19828,25,Delivered,05:38:00
3404,17149,14,Delivered,03:55:00
3405,17366,11,Delivered,10:25:00
3406,10586,29,Delivered,21:26:00
3407,19915,34,Delivered,20:19:00
3408,13036,22,Failed,13:46:00
3409,14429,14,Delivered,15:42:00
3410,14090,24,Delivered,23:48:00
3411,11704,26,Delivered,07:02:00
3412,14296,16,Delivered,13:12:00
3413,15720,32,Delivered,21:30:00
3414,10492,6,Delivered,19:13:00
3415,16900,34,Delivered,08:06:00
3416,14354,8,Delivered,13:56:00
3417,12837,30,In Transit,19:45:00
3418,12267,27,Delivered,19:43:00
3419,17719,7,Failed,13:06:00
3420,19524,27,Delivered,02:44:00
3421,18023,25,Delivered,02:07:00
3422,14708,15,Delivered,06:53:00
3423,19844,25,Delivered,01:13:00
3424,12901,22,Delivered,10:52:00
3425,19619,18,Delivered,02:51:00
3426,12945,12,Delivered,08:47:00
3427,11917,23,Delivered,03:33:00
3428,13186,25,Delivered,15:41:00
3429,18627,10,Delivered,13:56:00
3430,19435,30,Delivered,12:37:00
3431,17256,10,Delivered,13:24:00
3432,14247,34,Delivered,19:39:00
3433,18616,13,Delivered,21:20:00
3434,15147,29,Delivered,07:50:00
3435,18566,9,Delivered,12:20:00
3436,12519,13,Delivered,18:38:00
3437,10398,14,In Transit,06:30:00
3438,11318,9,Delivered,17:06:00
3439,14561,8,Delivered,17:23:00
3440,10122,3,In Transit,05:01:00
3441,12450,33,Delivered,03:15:00
3442,18856,32,Delivered,20:48:00
3443,18109,7,Delivered,00:45:00
3444,11567,19,Delivered,12:47:00
3445,11985,34,Delivered,06:48:00
3446,14334,14,Delivered,12:14:00
3447,17911,19,In Transit,06:45:00
3448,19287,26,Delivered,13:09:00
3449,13919,17,Delivered,21:25:00
3450,12174,28,Delivered,08:06:00
3451,13284,19,In Transit,08:12:00
3452,18496,27,Delivered,03:07:00
3453,18585,19,Delivered,04:39:00
3454,12334,33,Delivered,18:27:00
3455,10574,7,Delivered,19:27:00
3456,13661,29,Delivered,10:36:00
3457,19076,5,Failed,08:34:00
3458,10982,30,Delivered,01:36:00
3459,19371,8,Delivered,15:11:00
3460,11408,12,In Transit,01:00:00
3461,10536,13,Delivered,01:59:00
3462,14316,26,Delivered,05:34:00
3463,14599,18,Delivered,00:22:00
3464,18623,20,Delivered,08:46:00
3465,18759,16,Delivered,13:40:00
3466,11435,3,In Transit,03:28:00
3467,16995,27,Delivered,05:10:00
3468,12580,15,Delivered,22:01:00
3469,19404,34,Delivered,17:46:00
3470,13270,22,Delivered,19:14:00
3471,19554,23,Delivered,19:32:00
3472,13839,4,Delivered,14:36:00
3473,11868,23,Delivered,02:46:00
3474,11455,9,Delivered,17:50:00
3475,11787,24,Delivered,01:49:00
3476,19913,21,Delivered,05:35:00
3477,17096,16,Delivered,05:27:00
3478,12522,25,Delivered,03:03:00
3479,14440,26,Delivered,19:58:00
3480,11821,9,Delivered,08:18:00
3481,15616,15,Delivered,22:54:00
3482,12930,33,Delivered,12:36:00
3483,10052,1,Delivered,09:40:00
3484,14727,5,Delivered,05:27:00
3485,15717,9,Delivered,15:25:00
3486,15466,6,Delivered,03:04:00
3487,10470,28,Delivered,03:26:00
3488,12630,26,Delivered,15:26:00
3489,16514,28,Delivered,17:09:00
3490,17468,15,Delivered,15:23:00
3491,13946,6,Delivered,16:14:00
3492,16205,27,Delivered,18:47:00
3493,14263,4,Delivered,01:03:00
3494,11859,11,Delivered,01:27:00
3495,19533,21,Delivered,05:20:00
3496,10866,30,Delivered,10:44:00
3497,16391,18,Delivered,02:39:00
3498,17213,3,Delivered,22:26:00
3499,14922,12,Delivered,23:43:00
3500,18102,27,In Transit,03:34:00
3501,14793,30,Delivered,09:25:00
3502,18855,21,In Transit,13:17:00
3503,16251,21,Delivered,08:26:00
3504,15937,15,Delivered,20:35:00
3505,10426,18,Delivered,18:54:00
3506,10189,29,Delivered,09:43:00
3507,15630,21,Delivered,17:18:00
3508,14360,17,In Transit,08:27:00
3509,10229,18,In Transit,18:18:00
3510,17758,12,Delivered,21:45:00
3511,17678,11,Delivered,08:18:00
3512,12742,20,In Transit,06:35:00
3513,11042,9,In Transit,12:29:00
3514,14076,1,Delivered,06:09:00
3515,19141,3,Delivered,09:13:00
3516,16119,21,Delivered,00:21:00
3517,16903,23,Delivered,00:46:00
3518,10472,9,Delivered,14:50:00
3519,12922,19,Delivered,23:23:00
3520,11906,19,Delivered,12:35:00
3521,18877,23,Delivered,16:47:00
3522,10802,27,Delivered,23:24:00
3523,11488,27,Failed,16:06:00
3524,18442,12,Failed,12:11:00
3525,10228,27,Delivered,19:39:00
3526,17891,34,Delivered,15:28:00
3527,11129,33,Delivered,17:54:00
3528,15071,28,Delivered,08:40:00
3529,19167,31,Delivered,12:03:00
3530,12209,32,Delivered,20:54:00
3531,17994,20,Delivered,14:44:00
3532,19843,31,Delivered,00:06:00
3533,16560,31,Delivered,10:59:00
3534,19922,22,In Transit,22:17:00
3535,13154,9,Delivered,05:27:00
3536,14442,9,Delivered,05:49:00
3537,17506,15,Delivered,23:50:00
3538,18958,13,Delivered,15:04:00
3539,16216,22,Delivered,09:17:00
3540,19599,16,Delivered,23:12:00
3541,12145,32,Delivered,22:43:00
3542,17412,2,In Transit,21:44:00
3543,18930,26,Delivered,05:26:00
3544,12375,14,Delivered,14:51:00
3545,12578,34,Delivered,08:52:00
3546,11633,8,Delivered,12:54:00
3547,14833,21,Delivered,21:56:00
3548,12299,28,In Transit,00:40:00
3549,15034,6,Delivered,10:07:00
3550,10157,20,Delivered,17:49:00
3551,18047,31,In Transit,04:00:00
3552,16707,33,Delivered,00:16:00
3553,13350,7,Delivered,15:50:00
3554,12880,8,Delivered,08:47:00
3555,13414,9,Delivered,22:21:00
3556,17769,2,Delivered,19:43:00
3557,14190,17,Delivered,03:31:00
3558,19611,17,Delivered,12:26:00
3559,19735,30,Delivered,20:30:00
3560,17252,6,Delivered,23:14:00
3561,17614,4,Delivered,04:58:00
3562,16920,9,Delivered,16:08:00
3563,19682,6,In Transit,14:56:00
3564,19672,13,Delivered,00:24:00
3565,14795,22,Delivered,03:01:00
3566,15655,28,Delivered,17:12:00
3567,12496,30,Delivered,16:31:00
3568,17305,2,Delivered,11:02:00
3569,12373,8,In Transit,05:56:00
3570,14092,9,Delivered,22:11:00
3571,19472,1,In Transit,04:40:00
3572,13462,13,Failed,06:05:00
3573,17007,15,Delivered,04:11:00
3574,15392,32,Delivered,01:32:00
3575,17173,34,Delivered,15:21:00
3576,15697,31,Delivered,07:22:00
3577,15665,14,Delivered,08:23:00
3578,14504,14,In Transit,07:07:00
3579,12551,29,Delivered,11:25:00
3580,14716,19,Delivered,21:54:00
3581,10848,27,Delivered,10:49:00
3582,13345,9,In Transit,13:48:00
3583,10939,28,Delivered,21:09:00
3584,14826,24,In Transit,17:03:00
3585,19694,28,Failed,18:10:00
3586,18864,18,Delivered,15:35:00
3587,18611,25,Delivered,07:25:00
3588,15355,4,Delivered,21:00:00
3589,15478,14,Delivered,02:12:00
3590,19724,26,Delivered,01:27:00
3591,10757,8,Delivered,16:18:00
3592,14751,24,Delivered,22:33:00
3593,12645,16,Delivered,05:49:00
3594,14163,20,Delivered,04:51:00
3595,18649,15,Delivered,19:59:00
3596,13166,7,Delivered,08:01:00
3597,16498,17,In Transit,12:51:00
3598,15988,22,Delivered,15:48:00
3599,13874,22,Delivered,16:46:00
3600,17752,12,Delivered,02:35:00
3601,16524,18,Failed,23:58:00
3602,13419,15,Delivered,03:11:00
3603,19905,16,Delivered,00:29:00
3604,12062,5,Delivered,21:05:00
3605,10550,2,Delivered,23:11:00
3606,14454,28,In Transit,05:11:00
3607,12813,27,Delivered,00:19:00
3608,18778,31,Delivered,11:08:00
3609,18996,1,Delivered,15:42:00
3610,12550,29,Delivered,19:17:00
3611,16070,1,Delivered,05:10:00
3612,13170,8,Delivered,08:55:00
3613,17055,16,Delivered,11:37:00
3614,14829,28,Delivered,10:20:00
3615,19571,22,Delivered,22:10:00
3616,11260,18,In Transit,18:42:00
3617,18713,22,Delivered,17:51:00
3618,13662,12,Delivered,10:08:00
3619,17923,19,Delivered,22:40:00
3620,11025,25,Delivered,20:01:00
3621,14966,5,Failed,12:12:00
3622,10753,34,Delivered,10:35:00
3623,13943,10,In Transit,12:17:00
3624,13711,7,Delivered,07:44:00
3625,19961,15,In Transit,10:26:00
3626,11952,24,Delivered,01:09:00
3627,16315,26,Delivered,02:04:00
3628,10352,26,Delivered,07:10:00
3629,11512,26,Delivered,23:14:00
3630,14830,10,Delivered,15:14:00
3631,19617,17,Failed,11:54:00
3632,13747,14,Delivered,18:09:00
3633,15800,2,Delivered,11:19:00
3634,10702,13,In Transit,20:22:00
3635,13694,27,Delivered,22:20:00
3636,14615,9,Delivered,17:15:00
3637,17214,7,Delivered,17:17:00
3638,10562,10,Delivered,15:05:00
3639,12319,9,In Transit,11:59:00
3640,13099,22,In Transit,17:36:00
3641,14839,23,Delivered,00:55:00
3642,13151,7,Delivered,05:16:00
3643,15609,9,Delivered,02:06:00
3644,14300,27,In Transit,18:24:00
3645,14619,24,Delivered,15:09:00
3646,14075,29,Delivered,01:17:00
3647,13995,17,Delivered,12:10:00
3648,16374,20,Delivered,05:30:00
3649,16168,7,Delivered,03:59:00
3650,11048,7,In Transit,18:13:00
3651,12940,28,Delivered,21:01:00
3652,11809,19,In Transit,04:46:00
3653,13167,20,Delivered,03:31:00
3654,10415,7,In Transit,13:51:00
3655,11341,6,Delivered,16:30:00
3656,19372,25,Delivered,10:04:00
3657,17741,13,Delivered,16:48:00
3658,15061,22,Delivered,19:37:00
3659,14634,17,In Transit,06:12:00
3660,14610,22,Delivered,17:32:00
3661,17367,34,Delivered,16:05:00
3662,11470,8,In Transit,16:36:00
3663,11711,18,In Transit,20:22:00
3664,16271,24,Delivered,05:34:00
3665,18733,2,In Transit,17:25:00
3666,12272,2,Delivered,05:31:00
3667,11584,27,Delivered,18:49:00
3668,11413,14,Delivered,20:02:00
3669,14112,12,Delivered,11:59:00
3670,17653,32,Delivered,12:21:00
3671,16694,28,Delivered,20:49:00
3672,11723,28,Delivered,18:14:00
3673,12025,25,In Transit,04:53:00
3674,12213,4,Delivered,17:27:00
3675,11508,26,Failed,03:48:00
3676,12623,3,Delivered,12:44:00
3677,15291,1,Delivered,01:36:00
3678,19129,17,Delivered,15:54:00
3679,11322,7,Delivered,07:03:00
3680,10843,5,In Transit,14:22:00
3681,11147,19,Delivered,22:54:00
3682,13625,34,Delivered,15:03:00
3683,14281,16,In Transit,12:28:00
3684,19011,27,Delivered,21:35:00
3685,18987,25,Delivered,03:04:00
3686,14682,26,Delivered,11:39:00
3687,10464,14,In Transit,02:44:00
3688,11755,14,In Transit,20:47:00
